partner,cover,room_count,pricing_zone,cover_monthly_price,cover_monthly_price_no_tax,cover_monthly_price_tax
demo,CATNAT,5,ZDDEF6C3-ZINCFACA-ZVOLFACA,30.63005,28.10096,2.52909
demo,CATNAT,5,ZDDEF6C2-ZINCFBCC-ZVOLFDCD,37.48146,34.38666,3.09480
demo,CATNAT,5,ZDDEF6C2-ZINCFBCC-ZVOLFCCC,35.00818,32.11759,2.89058
demo,CATNAT,5,ZDDEF6C2-ZINCFBCC-ZVOLFBCB,31.49699,28.89632,2.60067
demo,CATNAT,5,ZDDEF6C2-ZINCFBCC-ZVOLFACA,29.09907,26.69639,2.40268
demo,CATNAT,5,ZDDEF6C2-ZINCFBCB-ZVOLFDCD,37.31952,34.23809,3.08143
demo,CATNAT,5,ZDDEF6C2-ZINCFBCB-ZVOLFCCC,34.84624,31.96903,2.87721
demo,CATNAT,5,ZDDEF6C2-ZINCFBCB-ZVOLFBCB,31.33505,28.74776,2.58730
demo,CATNAT,5,ZDDEF6C2-ZINCFBCB-ZVOLFACA,28.93713,26.54782,2.38930
demo,CATNAT,5,ZDDEF6C2-ZINCFBCA-ZVOLFDCD,36.73227,33.69933,3.03294
demo,CATNAT,5,ZDDEF6C2-ZINCFBCA-ZVOLFCCC,34.25899,31.43027,2.82872
demo,CATNAT,5,ZDDEF6C2-ZINCFBCA-ZVOLFBCB,30.74781,28.20900,2.53881
demo,CATNAT,5,ZDDEF6C2-ZINCFBCA-ZVOLFACA,28.34988,26.00906,2.34082
demo,CATNAT,5,ZDDEF6C2-ZINCFACC-ZVOLFDCD,38.38744,35.21783,3.16961
demo,CATNAT,5,ZDDEF6C2-ZINCFACC-ZVOLFCCC,35.91416,32.94877,2.96539
demo,CATNAT,5,ZDDEF6C2-ZINCFACC-ZVOLFBCB,32.40297,29.72750,2.67547
demo,CATNAT,5,ZDDEF6C2-ZINCFACC-ZVOLFACA,30.00504,27.52756,2.47748
demo,CATNAT,5,ZDDEF6C2-ZINCFACB-ZVOLFDCD,38.20405,35.04959,3.15446
demo,CATNAT,5,ZDDEF6C2-ZINCFACB-ZVOLFCCC,35.73077,32.78052,2.95025
demo,CATNAT,5,ZDDEF6C2-ZINCFACB-ZVOLFBCB,32.21958,29.55925,2.66033
demo,CATNAT,5,ZDDEF6C2-ZINCFACB-ZVOLFACA,29.82165,27.35932,2.46234
demo,CATNAT,5,ZDDEF6C2-ZINCFACA-ZVOLFDCD,37.53901,34.43946,3.09955
demo,CATNAT,5,ZDDEF6C2-ZINCFACA-ZVOLFCCC,35.06573,32.17039,2.89534
demo,CATNAT,5,ZDDEF6C2-ZINCFACA-ZVOLFBCB,31.55454,28.94912,2.60542
demo,CATNAT,5,ZDDEF6C2-ZINCFACA-ZVOLFACA,29.15662,26.74919,2.40743
demo,CATNAT,5,ZDDEF6C1-ZINCFBCC-ZVOLFDCD,35.59018,32.65154,2.93864
demo,CATNAT,5,ZDDEF6C1-ZINCFBCC-ZVOLFCCC,33.11690,30.38248,2.73442
demo,CATNAT,5,ZDDEF6C1-ZINCFBCC-ZVOLFBCB,29.60572,27.16121,2.44451
demo,CATNAT,5,ZDDEF6C1-ZINCFBCC-ZVOLFACA,27.20779,24.96127,2.24651
demo,CATNAT,5,ZDDEF6C1-ZINCFBCB-ZVOLFDCD,35.42824,32.50298,2.92527
demo,CATNAT,5,ZDDEF6C1-ZINCFBCB-ZVOLFCCC,32.95496,30.23391,2.72105
demo,CATNAT,5,ZDDEF6C1-ZINCFBCB-ZVOLFBCB,29.44378,27.01264,2.43114
demo,CATNAT,5,ZDDEF6C1-ZINCFBCB-ZVOLFACA,27.04585,24.81271,2.23314
demo,CATNAT,5,ZDDEF6C1-ZINCFBCA-ZVOLFDCD,34.84100,31.96422,2.87678
demo,CATNAT,5,ZDDEF6C1-ZINCFBCA-ZVOLFCCC,32.36771,29.69515,2.67256
demo,CATNAT,5,ZDDEF6C1-ZINCFBCA-ZVOLFBCB,28.85653,26.47388,2.38265
demo,CATNAT,5,ZDDEF6C1-ZINCFBCA-ZVOLFACA,26.45860,24.27395,2.18466
demo,CATNAT,5,ZDDEF6C1-ZINCFACC-ZVOLFDCD,36.49616,33.48272,3.01344
demo,CATNAT,5,ZDDEF6C1-ZINCFACC-ZVOLFCCC,34.02288,31.21365,2.80923
demo,CATNAT,5,ZDDEF6C1-ZINCFACC-ZVOLFBCB,30.51170,27.99238,2.51931
demo,CATNAT,5,ZDDEF6C1-ZINCFACC-ZVOLFACA,28.11377,25.79245,2.32132
demo,CATNAT,5,ZDDEF6C1-ZINCFACB-ZVOLFDCD,36.31277,33.31447,2.99830
demo,CATNAT,5,ZDDEF6C1-ZINCFACB-ZVOLFCCC,33.83949,31.04540,2.79409
demo,CATNAT,5,ZDDEF6C1-ZINCFACB-ZVOLFBCB,30.32831,27.82413,2.50417
demo,CATNAT,5,ZDDEF6C1-ZINCFACB-ZVOLFACA,27.93038,25.62420,2.30618
demo,CATNAT,5,ZDDEF6C1-ZINCFACA-ZVOLFDCD,35.64773,32.70434,2.94339
demo,CATNAT,5,ZDDEF6C1-ZINCFACA-ZVOLFCCC,33.17445,30.43528,2.73917
demo,CATNAT,5,ZDDEF6C1-ZINCFACA-ZVOLFBCB,29.66327,27.21401,2.44926
demo,CATNAT,5,ZDDEF6C1-ZINCFACA-ZVOLFACA,27.26534,25.01407,2.25127
demo,CATNAT,5,ZDDEF5C3-ZINCFBCC-ZVOLFDCD,37.10706,34.04318,3.06389
demo,CATNAT,5,ZDDEF5C3-ZINCFBCC-ZVOLFCCC,34.63378,31.77411,2.85967
demo,CATNAT,5,ZDDEF5C3-ZINCFBCC-ZVOLFBCB,31.12260,28.55284,2.56976
demo,CATNAT,5,ZDDEF5C3-ZINCFBCC-ZVOLFACA,28.72467,26.35291,2.37176
demo,CATNAT,5,ZDDEF5C3-ZINCFBCB-ZVOLFDCD,36.94513,33.89461,3.05051
demo,CATNAT,5,ZDDEF5C3-ZINCFBCB-ZVOLFCCC,34.47184,31.62554,2.84630
demo,CATNAT,5,ZDDEF5C3-ZINCFBCB-ZVOLFBCB,30.96066,28.40427,2.55638
demo,CATNAT,5,ZDDEF5C3-ZINCFBCB-ZVOLFACA,28.56273,26.20434,2.35839
demo,CATNAT,5,ZDDEF5C3-ZINCFBCA-ZVOLFDCD,36.35788,33.35585,3.00203
demo,CATNAT,5,ZDDEF5C3-ZINCFBCA-ZVOLFCCC,33.88460,31.08678,2.79781
demo,CATNAT,5,ZDDEF5C3-ZINCFBCA-ZVOLFBCB,30.37341,27.86551,2.50790
demo,CATNAT,5,ZDDEF5C3-ZINCFBCA-ZVOLFACA,27.97548,25.66558,2.30990
demo,CATNAT,5,ZDDEF5C3-ZINCFACC-ZVOLFDCD,38.01304,34.87435,3.13869
demo,CATNAT,5,ZDDEF5C3-ZINCFACC-ZVOLFCCC,35.53976,32.60529,2.93448
demo,CATNAT,5,ZDDEF5C3-ZINCFACC-ZVOLFBCB,32.02858,29.38402,2.64456
demo,CATNAT,5,ZDDEF5C3-ZINCFACC-ZVOLFACA,29.63065,27.18408,2.44657
demo,CATNAT,5,ZDDEF5C3-ZINCFACB-ZVOLFDCD,37.82965,34.70610,3.12355
demo,CATNAT,5,ZDDEF5C3-ZINCFACB-ZVOLFCCC,35.35637,32.43704,2.91933
demo,CATNAT,5,ZDDEF5C3-ZINCFACB-ZVOLFBCB,31.84519,29.21577,2.62942
demo,CATNAT,5,ZDDEF5C3-ZINCFACB-ZVOLFACA,29.44726,27.01583,2.43143
demo,CATNAT,5,ZDDEF5C3-ZINCFACA-ZVOLFDCD,37.16462,34.09598,3.06864
demo,CATNAT,5,ZDDEF5C3-ZINCFACA-ZVOLFCCC,34.69133,31.82691,2.86442
demo,CATNAT,5,ZDDEF5C3-ZINCFACA-ZVOLFBCB,31.18015,28.60564,2.57451
demo,CATNAT,5,ZDDEF5C3-ZINCFACA-ZVOLFACA,28.78222,26.40571,2.37651
demo,CATNAT,5,ZDDEF5C2-ZINCFBCC-ZVOLFDCD,35.77376,32.81996,2.95380
demo,CATNAT,5,ZDDEF5C2-ZINCFBCC-ZVOLFCCC,33.30048,30.55090,2.74958
demo,CATNAT,5,ZDDEF5C2-ZINCFBCC-ZVOLFBCB,29.78929,27.32962,2.45967
demo,CATNAT,5,ZDDEF5C2-ZINCFBCC-ZVOLFACA,27.39136,25.12969,2.26167
demo,CATNAT,5,ZDDEF5C2-ZINCFBCB-ZVOLFDCD,35.61182,32.67139,2.94043
demo,CATNAT,5,ZDDEF5C2-ZINCFBCB-ZVOLFCCC,33.13854,30.40233,2.73621
demo,CATNAT,5,ZDDEF5C2-ZINCFBCB-ZVOLFBCB,29.62735,27.18106,2.44630
demo,CATNAT,5,ZDDEF5C2-ZINCFBCB-ZVOLFACA,27.22943,24.98112,2.24830
demo,CATNAT,5,ZDDEF5C2-ZINCFBCA-ZVOLFDCD,35.02457,32.13263,2.89194
demo,CATNAT,5,ZDDEF5C2-ZINCFBCA-ZVOLFCCC,32.55129,29.86357,2.68772
demo,CATNAT,5,ZDDEF5C2-ZINCFBCA-ZVOLFBCB,29.04010,26.64230,2.39781
demo,CATNAT,5,ZDDEF5C2-ZINCFBCA-ZVOLFACA,26.64218,24.44236,2.19981
demo,CATNAT,5,ZDDEF5C2-ZINCFACC-ZVOLFDCD,36.67974,33.65113,3.02860
demo,CATNAT,5,ZDDEF5C2-ZINCFACC-ZVOLFCCC,34.20645,31.38207,2.82439
demo,CATNAT,5,ZDDEF5C2-ZINCFACC-ZVOLFBCB,30.69527,28.16080,2.53447
demo,CATNAT,5,ZDDEF5C2-ZINCFACC-ZVOLFACA,28.29734,25.96086,2.33648
demo,CATNAT,5,ZDDEF5C2-ZINCFACB-ZVOLFDCD,36.49635,33.48289,3.01346
demo,CATNAT,5,ZDDEF5C2-ZINCFACB-ZVOLFCCC,34.02306,31.21382,2.80924
demo,CATNAT,5,ZDDEF5C2-ZINCFACB-ZVOLFBCB,30.51188,27.99255,2.51933
demo,CATNAT,5,ZDDEF5C2-ZINCFACB-ZVOLFACA,28.11395,25.79262,2.32134
demo,CATNAT,5,ZDDEF5C2-ZINCFACA-ZVOLFDCD,35.83131,32.87276,2.95855
demo,CATNAT,5,ZDDEF5C2-ZINCFACA-ZVOLFCCC,33.35803,30.60369,2.75433
demo,CATNAT,5,ZDDEF5C2-ZINCFACA-ZVOLFBCB,29.84684,27.38242,2.46442
demo,CATNAT,5,ZDDEF5C2-ZINCFACA-ZVOLFACA,27.44892,25.18249,2.26642
demo,CATNAT,5,ZDDEF5C1-ZINCFBCC-ZVOLFDCD,34.06234,31.24986,2.81249
demo,CATNAT,5,ZDDEF5C1-ZINCFBCC-ZVOLFCCC,31.58906,28.98079,2.60827
demo,CATNAT,5,ZDDEF5C1-ZINCFBCC-ZVOLFBCB,28.07788,25.75952,2.31836
demo,CATNAT,5,ZDDEF5C1-ZINCFBCC-ZVOLFACA,25.67995,23.55959,2.12036
demo,CATNAT,5,ZDDEF5C1-ZINCFBCB-ZVOLFDCD,33.90041,31.10129,2.79912
demo,CATNAT,5,ZDDEF5C1-ZINCFBCB-ZVOLFCCC,31.42712,28.83222,2.59490
demo,CATNAT,5,ZDDEF5C1-ZINCFBCB-ZVOLFBCB,27.91594,25.61095,2.30499
demo,CATNAT,5,ZDDEF5C1-ZINCFBCB-ZVOLFACA,25.51801,23.41102,2.10699
demo,CATNAT,5,ZDDEF5C1-ZINCFBCA-ZVOLFDCD,33.31316,30.56253,2.75063
demo,CATNAT,5,ZDDEF5C1-ZINCFBCA-ZVOLFCCC,30.83988,28.29346,2.54641
demo,CATNAT,5,ZDDEF5C1-ZINCFBCA-ZVOLFBCB,27.32869,25.07219,2.25650
demo,CATNAT,5,ZDDEF5C1-ZINCFBCA-ZVOLFACA,24.93076,22.87226,2.05850
demo,CATNAT,5,ZDDEF5C1-ZINCFACC-ZVOLFDCD,34.96832,32.08103,2.88729
demo,CATNAT,5,ZDDEF5C1-ZINCFACC-ZVOLFCCC,32.49504,29.81196,2.68308
demo,CATNAT,5,ZDDEF5C1-ZINCFACC-ZVOLFBCB,28.98386,26.59069,2.39316
demo,CATNAT,5,ZDDEF5C1-ZINCFACC-ZVOLFACA,26.58593,24.39076,2.19517
demo,CATNAT,5,ZDDEF5C1-ZINCFACB-ZVOLFDCD,34.78493,31.91278,2.87215
demo,CATNAT,5,ZDDEF5C1-ZINCFACB-ZVOLFCCC,32.31165,29.64372,2.66793
demo,CATNAT,5,ZDDEF5C1-ZINCFACB-ZVOLFBCB,28.80047,26.42245,2.37802
demo,CATNAT,5,ZDDEF5C1-ZINCFACB-ZVOLFACA,26.40254,24.22251,2.18003
demo,CATNAT,5,ZDDEF5C1-ZINCFACA-ZVOLFDCD,34.11990,31.30266,2.81724
demo,CATNAT,5,ZDDEF5C1-ZINCFACA-ZVOLFCCC,31.64661,29.03359,2.61302
demo,CATNAT,5,ZDDEF5C1-ZINCFACA-ZVOLFBCB,28.13543,25.81232,2.32311
demo,CATNAT,5,ZDDEF5C1-ZINCFACA-ZVOLFACA,25.73750,23.61239,2.12511
demo,CATNAT,5,ZDDEF4C3-ZINCFBCC-ZVOLFDCD,34.71669,31.85018,2.86652
demo,CATNAT,5,ZDDEF4C3-ZINCFBCC-ZVOLFCCC,32.24341,29.58111,2.66230
demo,CATNAT,5,ZDDEF4C3-ZINCFBCC-ZVOLFBCB,28.73222,26.35984,2.37239
demo,CATNAT,5,ZDDEF4C3-ZINCFBCC-ZVOLFACA,26.33430,24.15991,2.17439
demo,CATNAT,5,ZDDEF4C3-ZINCFBCB-ZVOLFDCD,34.55475,31.70161,2.85314
demo,CATNAT,5,ZDDEF4C3-ZINCFBCB-ZVOLFCCC,32.08147,29.43254,2.64893
demo,CATNAT,5,ZDDEF4C3-ZINCFBCB-ZVOLFBCB,28.57029,26.21127,2.35901
demo,CATNAT,5,ZDDEF4C3-ZINCFBCB-ZVOLFACA,26.17236,24.01134,2.16102
demo,CATNAT,5,ZDDEF4C3-ZINCFBCA-ZVOLFDCD,33.96750,31.16285,2.80466
demo,CATNAT,5,ZDDEF4C3-ZINCFBCA-ZVOLFCCC,31.49422,28.89378,2.60044
demo,CATNAT,5,ZDDEF4C3-ZINCFBCA-ZVOLFBCB,27.98304,25.67251,2.31053
demo,CATNAT,5,ZDDEF4C3-ZINCFBCA-ZVOLFACA,25.58511,23.47258,2.11253
demo,CATNAT,5,ZDDEF4C3-ZINCFACC-ZVOLFDCD,35.62267,32.68135,2.94132
demo,CATNAT,5,ZDDEF4C3-ZINCFACC-ZVOLFCCC,33.14939,30.41228,2.73711
demo,CATNAT,5,ZDDEF4C3-ZINCFACC-ZVOLFBCB,29.63820,27.19101,2.44719
demo,CATNAT,5,ZDDEF4C3-ZINCFACC-ZVOLFACA,27.24028,24.99108,2.24920
demo,CATNAT,5,ZDDEF4C3-ZINCFACB-ZVOLFDCD,35.43928,32.51310,2.92618
demo,CATNAT,5,ZDDEF4C3-ZINCFACB-ZVOLFCCC,32.96600,30.24403,2.72196
demo,CATNAT,5,ZDDEF4C3-ZINCFACB-ZVOLFBCB,29.45481,27.02276,2.43205
demo,CATNAT,5,ZDDEF4C3-ZINCFACB-ZVOLFACA,27.05689,24.82283,2.23405
demo,CATNAT,5,ZDDEF4C3-ZINCFACA-ZVOLFDCD,34.77424,31.90297,2.87127
demo,CATNAT,5,ZDDEF4C3-ZINCFACA-ZVOLFCCC,32.30096,29.63391,2.66705
demo,CATNAT,5,ZDDEF4C3-ZINCFACA-ZVOLFBCB,28.78978,26.41264,2.37714
demo,CATNAT,5,ZDDEF4C3-ZINCFACA-ZVOLFACA,26.39185,24.21270,2.17914
demo,CATNAT,5,ZDDEF4C2-ZINCFBCC-ZVOLFDCD,33.56465,30.79326,2.77139
demo,CATNAT,5,ZDDEF4C2-ZINCFBCC-ZVOLFCCC,31.09137,28.52419,2.56718
demo,CATNAT,5,ZDDEF4C2-ZINCFBCC-ZVOLFBCB,27.58019,25.30292,2.27726
demo,CATNAT,5,ZDDEF4C2-ZINCFBCC-ZVOLFACA,25.18226,23.10299,2.07927
demo,CATNAT,5,ZDDEF4C2-ZINCFBCB-ZVOLFDCD,33.40271,30.64469,2.75802
demo,CATNAT,5,ZDDEF4C2-ZINCFBCB-ZVOLFCCC,30.92943,28.37562,2.55381
demo,CATNAT,5,ZDDEF4C2-ZINCFBCB-ZVOLFBCB,27.41825,25.15435,2.26389
demo,CATNAT,5,ZDDEF4C2-ZINCFBCB-ZVOLFACA,25.02032,22.95442,2.06590
demo,CATNAT,5,ZDDEF4C2-ZINCFBCA-ZVOLFDCD,32.81547,30.10593,2.70953
demo,CATNAT,5,ZDDEF4C2-ZINCFBCA-ZVOLFCCC,30.34218,27.83687,2.50532
demo,CATNAT,5,ZDDEF4C2-ZINCFBCA-ZVOLFBCB,26.83100,24.61560,2.21540
demo,CATNAT,5,ZDDEF4C2-ZINCFBCA-ZVOLFACA,24.43307,22.41566,2.01741
demo,CATNAT,5,ZDDEF4C2-ZINCFACC-ZVOLFDCD,34.47063,31.62443,2.84620
demo,CATNAT,5,ZDDEF4C2-ZINCFACC-ZVOLFCCC,31.99735,29.35537,2.64198
demo,CATNAT,5,ZDDEF4C2-ZINCFACC-ZVOLFBCB,28.48616,26.13410,2.35207
demo,CATNAT,5,ZDDEF4C2-ZINCFACC-ZVOLFACA,26.08824,23.93416,2.15407
demo,CATNAT,5,ZDDEF4C2-ZINCFACB-ZVOLFDCD,34.28724,31.45618,2.83106
demo,CATNAT,5,ZDDEF4C2-ZINCFACB-ZVOLFCCC,31.81396,29.18712,2.62684
demo,CATNAT,5,ZDDEF4C2-ZINCFACB-ZVOLFBCB,28.30277,25.96585,2.33693
demo,CATNAT,5,ZDDEF4C2-ZINCFACB-ZVOLFACA,25.90485,23.76591,2.13893
demo,CATNAT,5,ZDDEF4C2-ZINCFACA-ZVOLFDCD,33.62220,30.84606,2.77615
demo,CATNAT,5,ZDDEF4C2-ZINCFACA-ZVOLFCCC,31.14892,28.57699,2.57193
demo,CATNAT,5,ZDDEF4C2-ZINCFACA-ZVOLFBCB,27.63774,25.35572,2.28201
demo,CATNAT,5,ZDDEF4C2-ZINCFACA-ZVOLFACA,25.23981,23.15579,2.08402
demo,CATNAT,5,ZDDEF4C1-ZINCFBCC-ZVOLFDCD,32.08591,29.43661,2.64930
demo,CATNAT,5,ZDDEF4C1-ZINCFBCC-ZVOLFCCC,29.61263,27.16755,2.44508
demo,CATNAT,5,ZDDEF4C1-ZINCFBCC-ZVOLFBCB,26.10144,23.94628,2.15517
demo,CATNAT,5,ZDDEF4C1-ZINCFBCC-ZVOLFACA,23.70352,21.74634,1.95717
demo,CATNAT,5,ZDDEF4C1-ZINCFBCB-ZVOLFDCD,31.92397,29.28805,2.63592
demo,CATNAT,5,ZDDEF4C1-ZINCFBCB-ZVOLFCCC,29.45069,27.01898,2.43171
demo,CATNAT,5,ZDDEF4C1-ZINCFBCB-ZVOLFBCB,25.93950,23.79771,2.14179
demo,CATNAT,5,ZDDEF4C1-ZINCFBCB-ZVOLFACA,23.54158,21.59778,1.94380
demo,CATNAT,5,ZDDEF4C1-ZINCFBCA-ZVOLFDCD,31.33672,28.74929,2.58744
demo,CATNAT,5,ZDDEF4C1-ZINCFBCA-ZVOLFCCC,28.86344,26.48022,2.38322
demo,CATNAT,5,ZDDEF4C1-ZINCFBCA-ZVOLFBCB,25.35226,23.25895,2.09331
demo,CATNAT,5,ZDDEF4C1-ZINCFBCA-ZVOLFACA,22.95433,21.05902,1.89531
demo,CATNAT,5,ZDDEF4C1-ZINCFACC-ZVOLFDCD,32.99189,30.26779,2.72410
demo,CATNAT,5,ZDDEF4C1-ZINCFACC-ZVOLFCCC,30.51861,27.99872,2.51988
demo,CATNAT,5,ZDDEF4C1-ZINCFACC-ZVOLFBCB,27.00742,24.77745,2.22997
demo,CATNAT,5,ZDDEF4C1-ZINCFACC-ZVOLFACA,24.60949,22.57752,2.03198
demo,CATNAT,5,ZDDEF4C1-ZINCFACB-ZVOLFDCD,32.80850,30.09954,2.70896
demo,CATNAT,5,ZDDEF4C1-ZINCFACB-ZVOLFCCC,30.33522,27.83047,2.50474
demo,CATNAT,5,ZDDEF4C1-ZINCFACB-ZVOLFBCB,26.82403,24.60920,2.21483
demo,CATNAT,5,ZDDEF4C1-ZINCFACB-ZVOLFACA,24.42610,22.40927,2.01683
demo,CATNAT,5,ZDDEF4C1-ZINCFACA-ZVOLFDCD,32.14346,29.48941,2.65405
demo,CATNAT,5,ZDDEF4C1-ZINCFACA-ZVOLFCCC,29.67018,27.22035,2.44983
demo,CATNAT,5,ZDDEF4C1-ZINCFACA-ZVOLFBCB,26.15899,23.99908,2.15992
demo,CATNAT,5,ZDDEF4C1-ZINCFACA-ZVOLFACA,23.76107,21.79914,1.96192
demo,CATNAT,5,ZDDEF3C3-ZINCFBCC-ZVOLFDCD,33.10897,30.37520,2.73377
demo,CATNAT,5,ZDDEF3C3-ZINCFBCC-ZVOLFCCC,30.63569,28.10613,2.52955
demo,CATNAT,5,ZDDEF3C3-ZINCFBCC-ZVOLFBCB,27.12450,24.88486,2.23964
demo,CATNAT,5,ZDDEF3C3-ZINCFBCC-ZVOLFACA,24.72658,22.68493,2.04164
demo,CATNAT,5,ZDDEF3C3-ZINCFBCB-ZVOLFDCD,32.94703,30.22663,2.72040
demo,CATNAT,5,ZDDEF3C3-ZINCFBCB-ZVOLFCCC,30.47375,27.95757,2.51618
demo,CATNAT,5,ZDDEF3C3-ZINCFBCB-ZVOLFBCB,26.96256,24.73630,2.22627
demo,CATNAT,5,ZDDEF3C3-ZINCFBCB-ZVOLFACA,24.56464,22.53636,2.02827
demo,CATNAT,5,ZDDEF3C3-ZINCFBCA-ZVOLFDCD,32.35978,29.68787,2.67191
demo,CATNAT,5,ZDDEF3C3-ZINCFBCA-ZVOLFCCC,29.88650,27.41881,2.46769
demo,CATNAT,5,ZDDEF3C3-ZINCFBCA-ZVOLFBCB,26.37532,24.19754,2.17778
demo,CATNAT,5,ZDDEF3C3-ZINCFBCA-ZVOLFACA,23.97739,21.99760,1.97978
demo,CATNAT,5,ZDDEF3C3-ZINCFACC-ZVOLFDCD,34.01495,31.20637,2.80857
demo,CATNAT,5,ZDDEF3C3-ZINCFACC-ZVOLFCCC,31.54167,28.93731,2.60436
demo,CATNAT,5,ZDDEF3C3-ZINCFACC-ZVOLFBCB,28.03048,25.71604,2.31444
demo,CATNAT,5,ZDDEF3C3-ZINCFACC-ZVOLFACA,25.63255,23.51610,2.11645
demo,CATNAT,5,ZDDEF3C3-ZINCFACB-ZVOLFDCD,33.83156,31.03813,2.79343
demo,CATNAT,5,ZDDEF3C3-ZINCFACB-ZVOLFCCC,31.35828,28.76906,2.58922
demo,CATNAT,5,ZDDEF3C3-ZINCFACB-ZVOLFBCB,27.84709,25.54779,2.29930
demo,CATNAT,5,ZDDEF3C3-ZINCFACB-ZVOLFACA,25.44916,23.34786,2.10131
demo,CATNAT,5,ZDDEF3C3-ZINCFACA-ZVOLFDCD,33.16652,30.42800,2.73852
demo,CATNAT,5,ZDDEF3C3-ZINCFACA-ZVOLFCCC,30.69324,28.15893,2.53430
demo,CATNAT,5,ZDDEF3C3-ZINCFACA-ZVOLFBCB,27.18205,24.93766,2.24439
demo,CATNAT,5,ZDDEF3C3-ZINCFACA-ZVOLFACA,24.78413,22.73773,2.04640
demo,CATNAT,5,ZDDEF3C2-ZINCFBCC-ZVOLFDCD,32.07885,29.43014,2.64871
demo,CATNAT,5,ZDDEF3C2-ZINCFBCC-ZVOLFCCC,29.60557,27.16107,2.44450
demo,CATNAT,5,ZDDEF3C2-ZINCFBCC-ZVOLFBCB,26.09438,23.93980,2.15458
demo,CATNAT,5,ZDDEF3C2-ZINCFBCC-ZVOLFACA,23.69645,21.73987,1.95659
demo,CATNAT,5,ZDDEF3C2-ZINCFBCB-ZVOLFDCD,31.91691,29.28157,2.63534
demo,CATNAT,5,ZDDEF3C2-ZINCFBCB-ZVOLFCCC,29.44363,27.01250,2.43113
demo,CATNAT,5,ZDDEF3C2-ZINCFBCB-ZVOLFBCB,25.93244,23.79123,2.14121
demo,CATNAT,5,ZDDEF3C2-ZINCFBCB-ZVOLFACA,23.53451,21.59130,1.94322
demo,CATNAT,5,ZDDEF3C2-ZINCFBCA-ZVOLFDCD,31.32966,28.74281,2.58685
demo,CATNAT,5,ZDDEF3C2-ZINCFBCA-ZVOLFCCC,28.85638,26.47374,2.38264
demo,CATNAT,5,ZDDEF3C2-ZINCFBCA-ZVOLFBCB,25.34519,23.25247,2.09272
demo,CATNAT,5,ZDDEF3C2-ZINCFBCA-ZVOLFACA,22.94727,21.05254,1.89473
demo,CATNAT,5,ZDDEF3C2-ZINCFACC-ZVOLFDCD,32.98483,30.26131,2.72352
demo,CATNAT,5,ZDDEF3C2-ZINCFACC-ZVOLFCCC,30.51154,27.99224,2.51930
demo,CATNAT,5,ZDDEF3C2-ZINCFACC-ZVOLFBCB,27.00036,24.77097,2.22939
demo,CATNAT,5,ZDDEF3C2-ZINCFACC-ZVOLFACA,24.60243,22.57104,2.03139
demo,CATNAT,5,ZDDEF3C2-ZINCFACB-ZVOLFDCD,32.80144,30.09306,2.70838
demo,CATNAT,5,ZDDEF3C2-ZINCFACB-ZVOLFCCC,30.32815,27.82399,2.50416
demo,CATNAT,5,ZDDEF3C2-ZINCFACB-ZVOLFBCB,26.81697,24.60272,2.21425
demo,CATNAT,5,ZDDEF3C2-ZINCFACB-ZVOLFACA,24.41904,22.40279,2.01625
demo,CATNAT,5,ZDDEF3C2-ZINCFACA-ZVOLFDCD,32.13640,29.48293,2.65346
demo,CATNAT,5,ZDDEF3C2-ZINCFACA-ZVOLFCCC,29.66312,27.21387,2.44925
demo,CATNAT,5,ZDDEF3C2-ZINCFACA-ZVOLFBCB,26.15193,23.99260,2.15933
demo,CATNAT,5,ZDDEF3C2-ZINCFACA-ZVOLFACA,23.75400,21.79266,1.96134
demo,CATNAT,5,ZDDEF3C1-ZINCFBCC-ZVOLFDCD,30.75660,28.21706,2.53954
demo,CATNAT,5,ZDDEF3C1-ZINCFBCC-ZVOLFCCC,28.28331,25.94799,2.33532
demo,CATNAT,5,ZDDEF3C1-ZINCFBCC-ZVOLFBCB,24.77213,22.72672,2.04541
demo,CATNAT,5,ZDDEF3C1-ZINCFBCC-ZVOLFACA,22.37420,20.52679,1.84741
demo,CATNAT,5,ZDDEF3C1-ZINCFBCB-ZVOLFDCD,30.59466,28.06849,2.52616
demo,CATNAT,5,ZDDEF3C1-ZINCFBCB-ZVOLFCCC,28.12138,25.79943,2.32195
demo,CATNAT,5,ZDDEF3C1-ZINCFBCB-ZVOLFBCB,24.61019,22.57816,2.03203
demo,CATNAT,5,ZDDEF3C1-ZINCFBCB-ZVOLFACA,22.21226,20.37822,1.83404
demo,CATNAT,5,ZDDEF3C1-ZINCFBCA-ZVOLFDCD,30.00741,27.52973,2.47768
demo,CATNAT,5,ZDDEF3C1-ZINCFBCA-ZVOLFCCC,27.53413,25.26067,2.27346
demo,CATNAT,5,ZDDEF3C1-ZINCFBCA-ZVOLFBCB,24.02294,22.03940,1.98355
demo,CATNAT,5,ZDDEF3C1-ZINCFBCA-ZVOLFACA,21.62502,19.83946,1.78555
demo,CATNAT,5,ZDDEF3C1-ZINCFACC-ZVOLFDCD,31.66258,29.04823,2.61434
demo,CATNAT,5,ZDDEF3C1-ZINCFACC-ZVOLFCCC,29.18929,26.77917,2.41013
demo,CATNAT,5,ZDDEF3C1-ZINCFACC-ZVOLFBCB,25.67811,23.55790,2.12021
demo,CATNAT,5,ZDDEF3C1-ZINCFACC-ZVOLFACA,23.28018,21.35796,1.92222
